0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18
0.0002 0.0003 0.0001 0.0001 2.2722 3.8541 0.001 0.0 0.0003 101.52 38.1609 138.0 0.0 -0.0789 -2.0136 138.0 62.0 108.3882 1.0
0.0015 0.0045 0.0003 0.0 6.7947 49.5346 0.0388 0.0001 0.0047 1326.08 408.0467 1476.0 0.0 -2.3041 3.3433 1476.0 222.0 1386.84 0.0
0.3913 0.8939 0.0008 0.0009 2.2988 3.5534 3.0739 0.0001 0.9717 539.4 551.8739 291.0 102.2994 1.4803 0.2978 1676.0 222.0 769.7217 0.0
0.0002 0.0004 0.0 0.0 2.048 2.4648 0.0012 0.0 0.0004 123.91 35.7313 138.0 0.0 -1.0457 -0.6686 158.0 62.0 128.9095 1.0
0.0046 0.0083 0.0007 0.0008 2.4891 6.1422 0.0434 0.0001 0.0095 834.85 667.4173 368.5 217.2009 0.3965 -1.7612 1676.0 222.0 1066.7548 0.0
1.3724 2.9633 0.0982 0.1447 2.656 6.6774 14.2113 0.0001 3.2522 608.75 462.9549 384.0 47.4432 1.2774 -0.1637 1536.0 222.0 763.3875 0.0
0.0141 0.0231 0.0062 0.0055 3.3387 11.5256 0.1321 0.0002 0.027 324.48 100.6904 366.0 142.3296 0.0152 -1.9143 462.0 222.0 339.5945 0.0
0.0002 0.0003 0.0 0.0 1.6434 0.9954 0.001 0.0 0.0004 114.44 35.3266 138.0 0.0 -0.8093 -1.3583 138.0 62.0 119.7163 1.0
0.0023 0.0036 0.0008 0.0004 3.9194 16.9048 0.0233 0.0004 0.0042 1480.92 265.3431 1596.0 0.0 -2.218 3.5693 1596.0 640.0 1504.2696 0.0
0.0002 0.0004 0.0 0.0 2.0809 2.7601 0.0012 0.0 0.0004 111.4 36.4323 138.0 0.0 -0.6196 -1.6322 138.0 62.0 117.1495 1.0
0.0002 0.0003 0.0001 0.0002 2.6257 5.8704 0.0012 0.0 0.0003 93.6 39.0834 62.0 0.0 0.4329 -1.7838 153.0 62.0 101.3568 1.0
0.0038 0.0067 0.0014 0.0018 4.8283 26.723 0.0455 0.0001 0.0077 1239.14 459.9696 1476.0 0.0 -1.4875 0.3479 1476.0 222.0 1320.9558 0.0
0.0001 0.0002 0.0 0.0 1.5402 0.8514 0.0007 0.0 0.0003 115.96 34.6596 138.0 0.0 -0.9117 -1.1802 138.0 62.0 120.9793 1.0
0.0006 0.001 0.0002 0.0001 1.8061 1.3376 0.0029 0.0 0.0011 81.76 33.5041 62.0 0.0 1.0779 -0.8462 138.0 62.0 88.295 1.0
0.0004 0.0008 0.0001 0.0001 2.2656 3.2621 0.0027 0.0 0.0009 87.84 36.1832 62.0 0.0 0.6654 -1.5727 138.0 62.0 94.9316 1.0
0.0006 0.001 0.0002 0.0001 1.8158 1.3636 0.003 0.0 0.0011 80.24 32.6218 62.0 0.0 1.1993 -0.5669 138.0 62.0 86.5563 1.0
0.0109 0.0094 0.0171 0.0059 -0.189 -1.9058 0.023 0.0002 0.0144 249.0 0.7785 249.0 0.0 3.815 18.2355 253.0 248.0 249.0012 0.0
0.0002 0.0003 0.0 0.0 1.6617 1.0649 0.0011 0.0 0.0004 112.16 36.1832 138.0 0.0 -0.6654 -1.5727 138.0 62.0 117.7964 1.0
0.0002 0.0003 0.0001 0.0002 2.1879 3.3718 0.0011 0.0 0.0004 105.32 37.8153 138.0 0.0 -0.2786 -1.9415 138.0 62.0 111.8392 1.0
0.2419 1.255 0.0005 0.0001 6.7551 50.3112 10.8577 0.0001 1.2719 1276.0 625.7483 1676.0 0.0 -0.9859 -0.9596 1676.0 222.0 1419.7962 0.0
0.0002 0.0003 0.0001 0.0002 2.5072 5.6595 0.0011 0.0 0.0003 87.22 37.099 62.0 0.0 0.7876 -1.3491 153.0 62.0 94.7096 1.0
0.0079 0.0209 0.0009 0.0011 5.9347 40.9775 0.1753 0.0002 0.0223 387.01 138.6016 352.0 128.9862 2.399 9.5199 1152.0 222.0 410.8467 0.0
0.0001 0.0002 0.0001 0.0001 2.1101 5.1003 0.0007 0.0 0.0002 88.27 38.7149 62.0 0.0 0.7979 -1.3227 153.0 62.0 96.3091 1.0
3.2681 32.655 0.0001 0.0 9.702 93.0596 326.5528 0.0001 32.6553 241.08 27.9269 228.0 0.0 1.3965 0.5827 300.0 204.0 242.6761 0.0
0.6621 2.7604 0.0003 0.0001 5.4632 31.4679 19.9409 0.0001 2.8253 512.68 277.9251 511.0 375.0978 0.3668 -1.6982 870.0 258.0 582.5038 0.0
0.0004 0.0008 0.0001 0.0001 2.5623 4.7796 0.003 0.0 0.0009 86.32 35.6308 62.0 0.0 0.7602 -1.4362 138.0 62.0 93.3167 1.0
0.0003 0.001 0.0 0.0 8.0722 71.6015 0.01 0.0 0.0011 116.72 34.2958 138.0 0.0 -0.9653 -1.0787 138.0 62.0 121.6059 1.0
0.0037 0.0101 0.0004 0.0002 6.4285 47.8976 0.0879 0.0002 0.0107 1399.02 290.2814 1476.0 0.0 -3.5462 10.9164 1476.0 222.0 1428.5229 0.0
0.0047 0.0112 0.0006 0.0003 4.0959 17.8637 0.0682 0.0002 0.0121 456.23 64.3346 474.0 0.0 0.2824 3.4639 681.0 318.0 460.6988 0.0
0.0001 0.0002 0.0001 0.0002 1.3295 1.0236 0.0006 0.0 0.0002 92.4 37.4198 62.0 0.0 0.4021 -1.8565 138.0 62.0 99.6193 1.0
0.0152 0.0269 0.0044 0.0061 2.6632 7.2378 0.1435 0.0001 0.0308 410.17 232.334 327.0 164.5686 1.6505 4.7896 1596.0 216.0 470.8277 0.0
0.1728 0.3723 0.0018 0.0025 4.4289 26.1276 2.8633 0.0002 0.4088 314.08 159.2157 259.5 55.5975 5.591 41.7882 1614.0 222.0 351.7704 0.0
0.0048 0.0169 0.0004 0.0003 5.116 25.6425 0.1072 0.0001 0.0175 1212.11 596.4486 1558.0 174.9468 -0.7771 -1.1967 1676.0 222.0 1349.5941 0.0
0.2425 0.7878 0.0044 0.0063 4.7048 25.0043 5.7021 0.0002 0.8205 343.99 114.1064 352.0 120.0906 1.3286 2.6456 769.0 222.0 362.2419 0.0
0.4454 1.1798 0.0023 0.0032 3.8818 17.6106 7.9761 0.0001 1.2556 783.34 635.6784 373.5 224.6139 0.4317 -1.7616 1596.0 222.0 1006.8107 0.0
0.3052 0.308 0.2014 0.2984 0.0476 -1.9807 0.7023 0.0001 0.4325 727.34 678.1862 228.0 0.0 0.6142 -1.6334 1646.0 228.0 992.1495 0.0
0.0001 0.0001 0.0001 0.0001 2.0223 4.6005 0.0007 0.0 0.0002 86.32 35.6308 62.0 0.0 0.7602 -1.4362 138.0 62.0 93.3167 1.0
0.0004 0.0008 0.0001 0.0001 2.2147 3.0893 0.0027 0.0 0.0009 100.76 38.1838 138.0 0.0 -0.0394 -2.0183 138.0 62.0 107.6847 1.0
1.2719 4.1339 0.0476 0.0668 5.8115 40.99 34.6954 0.0001 4.3054 406.21 443.2672 228.0 0.0 2.3549 3.8226 1676.0 228.0 599.6061 0.0
0.0002 0.0001 0.0002 0.0001 0.2627 1.3268 0.0005 0.0 0.0002 102.61 20.9482 104.0 0.0 -0.0345 1.1401 153.0 62.0 104.7055 1.0
0.0005 0.0009 0.0002 0.0001 1.8061 1.3298 0.0028 0.0 0.0011 81.0 33.0748 62.0 0.0 1.1374 -0.7131 138.0 62.0 87.43 1.0
0.0068 0.02 0.002 0.0018 5.2007 28.1982 0.1417 0.0003 0.021 1131.2 539.1861 1536.0 0.0 -0.7633 -1.2902 1536.0 280.0 1251.9696 0.0
0.0001 0.0002 0.0001 0.0001 2.0529 4.7025 0.0007 0.0 0.0002 88.27 38.7149 62.0 0.0 0.7979 -1.3227 153.0 62.0 96.3091 1.0
0.009 0.0274 0.0019 0.0024 6.9953 56.9941 0.2502 0.0001 0.0288 1399.54 494.229 1676.0 0.0 -1.4632 0.3791 1676.0 222.0 1483.419 0.0
0.0692 0.2266 0.0017 0.0026 5.2132 28.74 1.5955 0.0 0.2359 889.18 659.8617 790.0 842.1168 0.1138 -1.8596 1676.0 222.0 1105.3073 0.0
0.0539 0.1542 0.0021 0.0029 6.1614 45.0513 1.3268 0.0001 0.1626 697.79 610.1736 308.5 128.2449 0.7895 -1.254 1646.0 222.0 924.9322 0.0
0.0003 0.0001 0.0003 0.0 1.0152 4.2143 0.0007 0.0001 0.0004 1422.65 233.7188 1476.0 0.0 -4.0677 14.6934 1476.0 409.0 1441.5309 0.0
0.0358 0.073 0.0055 0.0078 3.8399 18.0087 0.4939 0.0001 0.081 315.36 96.1156 288.0 0.0 3.7372 13.3646 800.0 288.0 329.5417 0.0
0.0001 0.0003 0.0 0.0 5.8733 37.5754 0.0028 0.0 0.0004 107.8 35.5755 138.0 0.0 -0.216 -1.9365 153.0 68.0 113.4628 1.0
0.0006 0.001 0.0002 0.0001 1.8105 1.3417 0.0029 0.0 0.0011 80.24 32.6218 62.0 0.0 1.1993 -0.5669 138.0 62.0 86.5563 1.0
0.0213 0.0347 0.0034 0.0043 3.2206 14.8107 0.239 0.0001 0.0406 1478.58 456.06 1676.0 0.0 -2.064 2.5663 1676.0 228.0 1546.6446 0.0
0.0004 0.0008 0.0001 0.0001 3.1643 9.0781 0.004 0.0 0.0009 104.56 37.9155 138.0 0.0 -0.2381 -1.9626 138.0 62.0 111.1575 1.0
0.0013 0.0014 0.0008 0.0003 3.6845 16.3334 0.0094 0.0001 0.0019 1487.33 284.492 1596.0 0.0 -2.7813 6.6141 1596.0 411.0 1514.0267 0.0
0.0051 0.0136 0.0007 0.0004 3.7452 13.6334 0.0774 0.0004 0.0145 1605.68 174.1804 1676.0 0.0 -4.6469 25.2929 1676.0 478.0 1615.0058 0.0
0.023 0.1101 0.0003 0.0001 6.1589 37.8661 0.8028 0.0002 0.1119 250.3 21.1901 248.0 0.0 9.266 87.5789 457.0 222.0 251.1864 0.0
0.0005 0.001 0.0001 0.0001 1.8124 1.3381 0.0029 0.0 0.0011 83.28 34.2958 62.0 0.0 0.9653 -1.0787 138.0 62.0 90.0 1.0
0.6757 2.0479 0.0457 0.067 3.8871 14.8676 11.442 0.0001 2.1468 698.46 629.5444 258.0 44.478 0.7517 -1.336 1646.0 222.0 938.1946 0.0
0.2216 0.5981 0.0032 0.0045 3.4367 11.2557 3.0537 0.0002 0.6351 440.78 313.33 282.0 88.956 2.0759 4.1554 1614.0 222.0 539.8897 0.0
0.8321 1.7839 0.0229 0.0337 3.4377 14.439 11.5153 0.0001 1.9604 464.25 455.8263 255.0 48.9258 1.857 1.8087 1676.0 222.0 649.0207 0.0
0.0004 0.0008 0.0001 0.0002 2.7677 6.2633 0.003 0.0 0.0009 95.72 40.0692 62.0 0.0 0.3573 -1.8361 153.0 62.0 103.6909 1.0
0.0001 0.0002 0.0 0.0 1.6061 0.9281 0.0008 0.0 0.0003 122.8 30.5531 138.0 0.0 -1.4776 0.1853 138.0 62.0 126.5069 1.0
0.0038 0.0105 0.0004 0.0004 3.9707 15.4258 0.059 0.0001 0.0111 1103.0 679.6782 1676.0 0.0 -0.3604 -1.8449 1676.0 228.0 1293.8129 0.0
0.0315 0.0673 0.0029 0.0036 3.7734 18.4476 0.4647 0.0002 0.074 1608.23 271.457 1676.0 0.0 -4.023 15.1149 1676.0 240.0 1630.7531 0.0
0.0004 0.0008 0.0001 0.0002 2.1717 2.9452 0.0027 0.0 0.0009 100.76 38.1838 138.0 0.0 -0.0394 -2.0183 138.0 62.0 107.6847 1.0
0.0076 0.023 0.0011 0.0013 5.033 28.3039 0.1716 0.0001 0.0241 764.82 568.3638 530.0 403.2672 0.631 -1.3656 1617.0 222.0 951.187 0.0
0.0004 0.0008 0.0001 0.0002 2.7818 6.6247 0.0031 0.0 0.0008 105.32 37.8153 138.0 0.0 -0.2786 -1.9415 138.0 62.0 111.8392 1.0
0.0387 0.342 0.0004 0.0002 9.6695 92.6328 3.4207 0.0002 0.3425 1572.48 356.443 1676.0 0.0 -3.1483 8.1755 1676.0 222.0 1611.9784 0.0
0.0005 0.0006 0.0003 0.0 5.8306 39.4534 0.0056 0.0001 0.0008 1463.86 121.4 1476.0 0.0 -9.702 93.0597 1476.0 262.0 1468.8351 0.0
0.0002 0.0002 0.0001 0.0001 1.4621 1.6972 0.0006 0.0 0.0002 90.12 36.878 62.0 0.0 0.5305 -1.7357 138.0 62.0 97.3036 1.0
0.7035 1.5766 0.0123 0.018 3.5058 15.9913 10.7952 0.0001 1.7192 454.11 429.233 293.0 105.2646 2.0027 2.4079 1596.0 222.0 623.3895 0.0
0.1899 0.7572 0.0005 0.0005 7.1588 58.4723 6.8821 0.0001 0.777 993.62 682.5264 1646.0 0.0 -0.1271 -1.9451 1646.0 228.0 1203.5217 0.0
0.0005 0.0013 0.0001 0.0002 4.7106 29.1439 0.01 0.0 0.0014 88.6 36.4323 62.0 0.0 0.6196 -1.6322 138.0 62.0 95.7288 1.0
0.2949 0.3423 0.2035 0.2746 1.2307 0.4878 1.3346 0.0001 0.4505 443.65 79.4756 481.0 6.6717 -1.8547 1.8499 502.0 222.0 450.6424 0.0
0.0017 0.0024 0.0008 0.0002 3.5869 14.117 0.0154 0.0002 0.0029 1477.83 327.0787 1596.0 0.0 -2.8892 6.7246 1596.0 345.0 1513.239 0.0
0.0091 0.017 0.0011 0.0013 2.3 4.5561 0.0768 0.0001 0.0192 1058.15 595.097 1566.0 163.086 -0.2904 -1.714 1676.0 222.0 1212.5512 0.0
0.0001 0.0001 0.0001 0.0002 1.3999 1.511 0.0005 0.0 0.0002 92.4 37.4198 62.0 0.0 0.4021 -1.8565 138.0 62.0 99.6193 1.0
0.0001 0.0001 0.0001 0.0001 1.3207 1.6841 0.0005 0.0 0.0001 92.5 33.5561 68.0 0.0 0.6196 -1.6322 138.0 68.0 98.3412 1.0
0.0028 0.0092 0.001 0.0001 5.7801 34.3014 0.0691 0.0002 0.0096 1254.96 428.7218 1448.0 0.0 -1.7313 1.0089 1448.0 288.0 1325.4769 0.0
0.0228 0.0524 0.0006 0.0007 4.2324 24.1345 0.3936 0.0002 0.0569 821.15 657.1413 506.0 421.0584 0.3786 -1.7921 1646.0 222.0 1049.6683 0.0
0.0001 0.0002 0.0001 0.0002 1.7988 2.7295 0.0007 0.0 0.0002 96.2 38.0 62.0 0.0 0.198 -1.9803 138.0 62.0 103.3634 1.0
0.0105 0.0118 0.0065 0.008 1.7391 3.0788 0.0594 0.0001 0.0157 1226.79 500.9841 1476.0 0.0 -1.4783 0.1889 1476.0 222.0 1324.1937 0.0
1.0114 2.1493 0.0424 0.0626 3.0982 10.4915 11.8576 0.0001 2.3657 391.76 353.7207 255.0 48.9258 2.5889 5.5869 1596.0 222.0 526.6337 0.0
0.0122 0.0207 0.0014 0.0017 2.2576 6.0889 0.1095 0.0001 0.024 1012.57 579.6823 1476.0 0.0 -0.507 -1.6755 1476.0 222.0 1165.3194 0.0
0.0083 0.0222 0.0005 0.0003 4.028 18.3165 0.1447 0.0001 0.0235 1365.06 423.6552 1676.0 0.0 -1.0146 -0.4351 1676.0 321.0 1428.6629 0.0
0.0002 0.0002 0.0001 0.0001 2.7818 6.9977 0.0011 0.0 0.0003 86.32 35.6308 62.0 0.0 0.7602 -1.4362 138.0 62.0 93.3167 1.0
0.0003 0.001 0.0 0.0 8.706 79.9298 0.0101 0.0 0.0011 111.4 36.4323 138.0 0.0 -0.6196 -1.6322 138.0 62.0 117.1495 1.0
0.0002 0.0003 0.0001 0.0002 2.4426 4.8073 0.0012 0.0 0.0004 94.68 37.8153 62.0 0.0 0.2786 -1.9415 138.0 62.0 101.8823 1.0
0.0001 0.0002 0.0001 0.0001 1.3494 0.4118 0.0006 0.0 0.0002 113.04 38.8257 138.0 22.239 -0.5159 -1.6633 153.0 62.0 119.4588 1.0
0.0003 0.0007 0.0001 0.0002 2.9144 7.6719 0.003 0.0 0.0008 106.84 37.5676 138.0 0.0 -0.3605 -1.8886 138.0 62.0 113.1901 1.0
0.001 0.0017 0.0006 0.0001 4.7961 25.2857 0.0127 0.0002 0.002 1451.64 403.124 1676.0 0.0 -1.6825 1.601 1676.0 258.0 1506.0354 0.0
0.0019 0.0039 0.0008 0.0001 6.4784 47.8264 0.0341 0.0004 0.0043 1531.02 205.2272 1596.0 0.0 -3.1171 8.4938 1596.0 681.0 1544.5774 0.0
1.051 3.025 0.0473 0.0695 4.1281 19.6688 20.84 0.0001 3.1881 790.51 670.3008 260.0 56.3388 0.4627 -1.7559 1676.0 222.0 1034.2709 0.0
0.0262 0.1063 0.0021 0.0001 4.8719 23.5247 0.6919 0.0002 0.109 1380.22 483.668 1638.0 11.8608 -1.5694 0.8534 1646.0 222.0 1461.7122 0.0
0.0001 0.0001 0.0001 0.0001 1.8426 3.6565 0.0007 0.0 0.0002 87.37 37.3359 62.0 0.0 0.7903 -1.3413 153.0 62.0 94.9397 1.0
0.0002 0.0003 0.0001 0.0001 2.4155 4.6583 0.0011 0.0 0.0003 95.44 37.9155 62.0 0.0 0.2381 -1.9626 138.0 62.0 102.6255 1.0
0.0028 0.0041 0.0006 0.0005 2.4808 7.2912 0.0222 0.0001 0.005 1350.55 355.5913 1476.0 0.0 -2.6503 5.3495 1476.0 222.0 1396.1254 0.0
0.0236 0.0709 0.0021 0.0018 3.6224 12.6327 0.3598 0.0002 0.0743 976.62 613.9125 728.0 750.1956 0.0526 -1.7262 1676.0 222.0 1151.9142 0.0
0.0627 0.1176 0.0003 0.0002 2.2483 5.3501 0.5955 0.0002 0.1328 238.81 27.7207 234.0 2.9652 6.1037 43.2838 463.0 222.0 240.3975 0.0
0.0005 0.001 0.0002 0.0001 1.8112 1.344 0.0029 0.0 0.0011 83.28 34.2958 62.0 0.0 0.9653 -1.0787 138.0 62.0 90.0 1.0
0.0052 0.0295 0.0006 0.0001 6.8939 46.7708 0.234 0.0001 0.0298 1290.08 393.3732 1448.0 0.0 -2.044 2.2001 1448.0 320.0 1348.1474 0.0
0.0003 0.001 0.0001 0.0002 8.9869 83.66 0.0099 0.0 0.001 104.56 37.9155 138.0 0.0 -0.2381 -1.9626 138.0 62.0 111.1575 1.0
0.0093 0.0409 0.0005 0.0001 7.599 63.8454 0.3783 0.0001 0.0417 1634.28 229.373 1676.0 0.0 -5.417 27.9006 1676.0 228.0 1650.1385 0.0
0.0002 0.0009 0.0001 0.0 9.3853 88.772 0.0086 0.0 0.0009 85.65 30.7602 68.0 0.0 1.1463 -0.6755 153.0 68.0 90.9541 1.0
0.0071 0.0105 0.0009 0.0006 1.5834 1.3479 0.044 0.0002 0.0127 1620.24 274.575 1676.0 0.0 -4.6263 19.605 1676.0 270.0 1643.1114 0.0
0.0018 0.0089 0.0003 0.0001 9.0265 83.4475 0.0875 0.0003 0.009 1447.31 178.2236 1476.0 0.0 -6.3602 39.8786 1476.0 222.0 1458.1331 0.0
0.003 0.0079 0.0003 0.0001 5.613 38.848 0.0663 0.0001 0.0084 1317.04 414.0586 1476.0 0.0 -2.1825 2.8165 1476.0 222.0 1379.9726 0.0
0.0002 0.0003 0.0001 0.0002 2.0781 2.8157 0.0012 0.0 0.0004 104.69 39.8501 138.0 22.239 -0.1184 -1.9467 153.0 62.0 111.9471 1.0
0.0002 0.0003 0.0001 0.0002 2.5184 5.3911 0.0012 0.0 0.0003 93.16 37.5676 62.0 0.0 0.3605 -1.8886 138.0 62.0 100.3793 1.0
0.0006 0.0014 0.0002 0.0002 3.8701 21.0085 0.01 0.0 0.0015 84.04 34.6596 62.0 0.0 0.9117 -1.1802 138.0 62.0 90.8405 1.0
0.0002 0.0007 0.0001 0.0 9.0816 84.645 0.007 0.0 0.0007 77.8 24.4115 68.0 0.0 2.044 2.2001 138.0 68.0 81.5034 1.0
0.0002 0.0003 0.0001 0.0002 1.9296 2.2629 0.0012 0.0 0.0004 101.52 38.1609 138.0 0.0 -0.0789 -2.0136 138.0 62.0 108.3882 1.0
0.0001 0.0002 0.0001 0.0002 1.4415 1.4245 0.0006 0.0 0.0002 93.16 37.5676 62.0 0.0 0.3605 -1.8886 138.0 62.0 100.3793 1.0
0.0242 0.0441 0.0033 0.0044 2.2497 4.9135 0.227 0.0001 0.0501 1479.55 450.811 1676.0 0.0 -2.1424 2.8923 1676.0 228.0 1546.0487 0.0
0.659 2.8271 0.0052 0.0072 5.2668 28.5114 20.4071 0.0001 2.8891 1294.9 579.5766 1676.0 0.0 -1.1344 -0.5971 1676.0 222.0 1417.5034 0.0
0.0004 0.0012 0.0001 0.0002 5.7482 40.6548 0.0101 0.0 0.0013 89.35 37.5893 62.0 0.0 0.6428 -1.565 153.0 62.0 96.862 1.0
0.0004 0.0008 0.0001 0.0001 2.5448 4.7672 0.0031 0.0 0.0009 91.18 37.5178 62.0 0.0 0.4974 -1.7526 153.0 62.0 98.5256 1.0
0.0016 0.0028 0.0008 0.0 6.2542 45.7388 0.0244 0.0002 0.0032 1516.54 249.6867 1596.0 0.0 -3.5295 11.4891 1596.0 460.0 1536.7542 0.0
0.4066 1.3016 0.0007 0.0008 4.7977 24.8107 8.2982 0.0001 1.3574 710.75 638.8307 282.0 80.0604 0.7417 -1.3858 1676.0 222.0 953.5141 0.0
0.0002 0.0004 0.0 0.0001 2.1072 2.8635 0.0012 0.0 0.0004 110.01 38.8464 138.0 11.1195 -0.4001 -1.7904 153.0 62.0 116.6025 1.0
0.0002 0.0003 0.0001 0.0002 2.4766 5.0411 0.0012 0.0 0.0003 96.96 38.069 62.0 0.0 0.1581 -1.9946 138.0 62.0 104.0961 1.0
