0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18
0.0061 0.008 0.0008 0.0011 0.9618 2.3706 0.0238 0.0 0.0101 115.29 48.3032 88.0 17.7912 0.8131 1.814 198.0 76.0 124.9066 1.0
0.0075 0.0103 0.0003 0.0001 1.264 1.7054 0.0529 0.0002 0.0127 250.04 6.2795 249.0 1.4826 3.9376 13.9951 277.0 247.0 250.1181 0.0
0.0027 0.0078 0.0001 0.0001 4.5308 26.1789 0.0524 0.0 0.0082 933.07 647.7232 1326.0 231.2856 -0.5011 1.3246 1566.0 76.0 1134.006 1.0
0.002 0.0092 0.0004 0.0 8.1818 70.1133 0.0867 0.0002 0.0094 1637.5 168.9929 1676.0 0.0 -4.6396 21.1997 1676.0 631.0 1646.1103 0.0
0.8253 2.3669 0.01 0.0146 3.788 15.2485 14.6505 0.0001 2.4955 477.43 450.7474 222.0 0.0 1.4669 0.4275 1476.0 222.0 655.0426 0.0
0.0029 0.0079 0.0002 0.0003 3.815 19.3205 0.0505 0.0 0.0084 884.95 624.9596 1342.0 100.8168 -0.4799 1.2692 1458.0 76.0 1081.5753 1.0
0.0048 0.0267 0.0004 0.0001 7.6139 62.029 0.2429 0.0001 0.027 1553.24 290.7742 1676.0 0.0 -3.0412 10.2697 1676.0 228.0 1579.9553 0.0
0.1847 1.5096 0.0218 0.0172 9.6357 92.167 15.0948 0.0003 1.5133 357.3 0.4606 357.0 0.0 0.8598 -1.2732 358.0 357.0 357.3003 0.0
0.2151 0.9504 0.0005 0.0005 5.9553 39.4611 7.7125 0.0001 0.9698 1077.61 697.4446 1676.0 0.0 -0.3588 -1.8412 1676.0 222.0 1281.7207 0.0
0.0023 0.0056 0.0002 0.0003 2.6729 9.0453 0.026 0.0 0.0061 825.56 731.2915 764.5 1020.7701 0.0555 1.0879 1610.0 76.0 1100.4493 1.0
1.2041 3.7785 0.0019 0.0026 4.0131 18.5331 25.7462 0.0001 3.9477 819.21 655.8384 442.5 318.0177 0.3919 -1.7578 1646.0 222.0 1047.3432 0.0
0.0018 0.0047 0.0001 0.0001 3.0288 11.3136 0.0219 0.0 0.005 923.88 724.3119 1373.0 351.3762 -0.2101 1.1187 1610.0 76.0 1171.7234 1.0
0.0032 0.0078 0.0002 0.0003 3.8683 20.3305 0.0489 0.0 0.0084 830.01 612.5928 1280.0 154.1904 -0.3848 1.1816 1402.0 76.0 1029.7737 1.0
0.0444 0.2073 0.0002 0.0001 5.7733 35.0933 1.5923 0.0001 0.211 541.84 571.5058 268.0 65.2344 1.4582 0.1571 1676.0 222.0 785.4574 0.0
0.0034 0.0081 0.0002 0.0003 4.1416 25.8437 0.0602 0.0 0.0088 880.24 648.4139 1318.0 355.824 -0.3262 1.2253 1582.0 76.0 1091.3563 1.0
0.0043 0.0182 0.0 0.0 5.9895 39.5892 0.1282 0.0 0.0186 932.86 553.9937 1274.0 94.8864 -0.8331 1.769 1386.0 76.0 1083.5441 1.0
0.0052 0.0075 0.0008 0.0011 1.2265 2.9482 0.022 0.0 0.0091 119.6 59.0593 88.0 17.7912 0.9994 2.0959 224.0 76.0 133.2564 1.0
0.0143 0.0293 0.0021 0.0031 2.9706 10.6229 0.1168 0.0 0.0325 124.86 40.7535 88.0 2.9652 0.1671 1.0408 183.0 86.0 131.2793 1.0
0.435 1.8367 0.005 0.0073 6.9669 55.2205 16.4222 0.0001 1.8785 457.05 449.5148 228.0 11.8608 1.8864 1.9645 1646.0 216.0 639.4823 0.0
0.012 0.0133 0.0078 0.0106 1.1657 3.5339 0.0494 0.0 0.0179 120.58 40.2307 88.0 2.9652 0.3674 1.1487 183.0 76.0 127.0506 1.0
0.0028 0.0056 0.0003 0.0004 2.1122 6.3002 0.022 0.0 0.0062 871.84 742.3237 1161.5 664.9461 -0.0722 1.0603 1610.0 76.0 1142.6456 1.0
0.0121 0.0118 0.0083 0.0109 1.1097 3.9273 0.0496 0.0 0.0168 120.73 40.166 88.0 2.9652 0.3677 1.1489 183.0 76.0 127.1728 1.0
0.003 0.0088 0.0002 0.0003 3.8649 18.8749 0.0557 0.0 0.0093 880.57 631.3778 1338.0 166.0512 -0.4272 1.2466 1582.0 76.0 1081.6908 1.0
0.003 0.0083 0.0002 0.0003 4.1055 21.9567 0.0514 0.0 0.0088 936.16 652.6732 1384.0 97.8516 -0.5045 1.3235 1610.0 76.0 1139.3498 1.0
0.0023 0.006 0.0001 0.0001 3.156 12.5262 0.0307 0.0 0.0064 1048.46 682.3159 1466.0 166.0512 -0.6778 1.5084 1610.0 76.0 1249.0668 1.0
0.4695 1.3495 0.0075 0.0109 3.9134 16.6914 8.5222 0.0002 1.4224 243.54 36.2398 232.0 11.8608 3.3126 13.2465 462.0 222.0 246.1949 0.0
0.0501 0.2807 0.0015 0.0016 7.643 61.4246 2.5371 0.0001 0.2838 976.11 621.3158 938.0 975.5508 -0.091 -1.8959 1596.0 222.0 1155.4063 0.0
0.0026 0.0126 0.0 0.0 7.9463 71.4441 0.1176 0.0 0.0128 1059.78 651.3875 1354.0 361.7544 -0.7557 1.7042 1602.0 76.0 1242.2545 1.0
0.0023 0.0054 0.0001 0.0001 2.4335 7.6618 0.0224 0.0 0.0058 1027.49 737.7691 1610.0 0.0 -0.4962 1.2678 1610.0 76.0 1262.7731 1.0
0.0031 0.0082 0.0003 0.0001 5.7053 38.9923 0.0677 0.0001 0.0087 1440.58 186.2617 1476.0 0.0 -5.8048 33.9501 1476.0 222.0 1452.4521 0.0
0.0353 0.1245 0.0019 0.0018 4.2938 19.0708 0.7845 0.0003 0.1288 939.36 561.3492 1448.0 0.0 -0.2218 -1.919 1448.0 288.0 1092.8673 0.0
0.002 0.005 0.0002 0.0003 2.8367 9.9653 0.0215 0.0 0.0054 892.55 734.8069 1253.0 529.2882 -0.1062 1.0738 1610.0 76.0 1153.7709 1.0
0.0038 0.0098 0.0001 0.0002 3.5439 16.3222 0.0529 0.0 0.0104 947.0 677.2388 1446.0 177.912 -0.4487 1.2659 1582.0 76.0 1162.2714 1.0
0.1089 0.3611 0.004 0.0058 4.324 18.4895 2.1008 0.0001 0.3754 343.07 274.8668 228.0 11.8608 2.4487 5.6169 1491.0 206.0 438.7405 0.0
0.0055 0.0079 0.0008 0.0012 1.1495 2.7351 0.023 0.0 0.0096 118.62 58.6479 88.0 17.7912 1.069 2.2685 250.0 76.0 132.1964 1.0
0.011 0.0628 0.0019 0.0023 9.3729 88.6932 0.6259 0.0003 0.0635 1673.17 28.3 1676.0 0.0 -9.702 93.0597 1676.0 1393.0 1673.4069 0.0
0.0043 0.0095 0.0003 0.0001 2.5597 6.1384 0.0472 0.0002 0.0104 248.96 0.4907 249.0 0.0 4.9816 44.111 253.0 248.0 248.9605 0.0
0.008 0.0232 0.0019 0.0 3.785 13.0204 0.1153 0.0003 0.0244 1300.4 383.7682 1448.0 0.0 -2.1677 2.7271 1448.0 304.0 1355.3027 0.0
0.003 0.0063 0.0002 0.0003 2.1025 5.9716 0.0223 0.0 0.0069 846.1 729.875 894.0 1061.5416 -0.008 1.0975 1610.0 76.0 1115.0227 1.0
0.003 0.0073 0.0002 0.0003 2.6814 9.0501 0.031 0.0 0.0078 883.65 637.8602 1362.0 59.304 -0.424 1.2476 1602.0 76.0 1087.9496 1.0
0.0642 0.2312 0.0011 0.0013 4.9097 26.6239 1.6807 0.0002 0.2388 868.3 584.6401 906.0 925.1424 0.1661 -1.7463 1617.0 222.0 1045.1464 0.0
0.0043 0.0183 0.0 0.0 6.2851 42.942 0.1353 0.0 0.0187 932.06 602.3506 1278.0 299.4852 -0.6094 1.5226 1562.0 76.0 1108.1218 1.0
0.003 0.0092 0.0001 0.0001 4.9555 32.5853 0.0704 0.0 0.0096 915.62 635.9375 1290.0 255.0072 -0.4985 1.3379 1534.0 76.0 1112.9835 1.0
8.6434 55.9763 0.0017 0.0023 7.4703 59.7978 503.4926 0.0001 56.3624 262.8 54.1032 228.0 0.0 1.3379 0.8922 422.0 204.0 268.2568 0.0
0.0137 0.0276 0.0018 0.0026 3.1378 12.0077 0.1171 0.0 0.0307 125.7 40.7695 88.0 2.9652 0.1269 1.0288 183.0 86.0 132.0834 1.0
0.0022 0.0049 0.0006 0.0003 4.3585 21.6369 0.0346 0.0001 0.0054 1467.8 463.0529 1676.0 0.0 -1.9342 1.9968 1676.0 222.0 1538.4117 0.0
0.0032 0.0066 0.0006 0.0005 4.8195 29.2613 0.0516 0.0001 0.0073 1303.56 382.8845 1476.0 0.0 -2.0048 2.4458 1476.0 222.0 1358.0881 0.0
0.0093 0.0211 0.0018 0.0023 3.0319 8.301 0.1026 0.0001 0.023 232.14 16.4691 228.0 0.0 3.65 11.4374 297.0 228.0 232.7176 0.0
0.0255 0.0715 0.0022 0.0019 3.4672 11.7112 0.3598 0.0002 0.0756 1068.74 636.0945 1646.0 44.478 -0.2354 -1.7589 1676.0 222.0 1242.085 0.0
0.0306 0.107 0.0045 0.006 5.1099 27.1335 0.7343 0.0002 0.1107 435.08 179.7295 392.0 198.6684 0.5806 -0.7776 908.0 222.0 470.398 0.0
0.003 0.0081 0.0001 0.0002 4.0058 21.1762 0.0488 0.0 0.0086 943.13 659.5316 1334.0 320.2416 -0.494 1.3205 1590.0 76.0 1148.9675 1.0
0.0026 0.0091 0.0001 0.0001 5.3716 37.1481 0.072 0.0 0.0094 1058.73 677.1779 1502.0 112.6776 -0.7201 1.5642 1590.0 76.0 1254.9476 1.0
0.003 0.0052 0.0008 0.0005 3.2367 10.7352 0.0304 0.0004 0.006 1456.64 307.8482 1596.0 0.0 -2.1171 3.5986 1596.0 222.0 1488.4969 0.0
0.0023 0.0054 0.0002 0.0003 2.4713 7.8758 0.0221 0.0 0.0059 903.02 736.179 1198.5 610.0899 -0.1722 1.1016 1610.0 76.0 1162.7489 1.0
0.0053 0.0093 0.0015 0.002 4.3023 23.1138 0.0697 0.0001 0.0107 1244.16 455.7958 1476.0 0.0 -1.578 0.6668 1476.0 222.0 1324.2381 0.0
0.0166 0.0521 0.0019 0.0 3.8103 14.2337 0.2924 0.0004 0.0544 1290.16 370.2066 1448.0 0.0 -1.9427 1.9129 1448.0 296.0 1341.7135 0.0
0.0076 0.024 0.0014 0.0008 5.1037 26.8684 0.1553 0.0002 0.0251 1274.16 430.4362 1536.0 0.0 -1.3465 0.3121 1536.0 280.0 1344.2121 0.0
0.0034 0.0073 0.0002 0.0003 2.4538 7.8033 0.0315 0.0 0.008 912.57 691.0558 1358.0 349.8936 -0.314 1.1798 1606.0 76.0 1142.6139 1.0
0.4128 2.2121 0.0005 0.0005 7.1801 56.2067 19.6713 0.0001 2.2394 1010.66 673.0226 1646.0 0.0 -0.17 -1.9121 1646.0 222.0 1212.3793 0.0
0.002 0.0056 0.0 0.0 3.4959 14.6739 0.0283 0.0 0.006 1086.83 677.6883 1506.0 106.7472 -0.7871 1.6515 1598.0 76.0 1279.0107 1.0
0.0043 0.0168 0.0 0.0 5.8318 38.125 0.1197 0.0 0.0173 969.57 617.731 1274.0 391.4064 -0.6282 1.57 1578.0 76.0 1147.9728 1.0
0.0138 0.0281 0.0019 0.0029 3.1431 12.029 0.1198 0.0 0.0311 123.93 40.4815 88.0 2.9652 0.2051 1.0509 183.0 86.0 130.3112 1.0
0.002 0.0055 0.0 0.0 3.236 12.9398 0.0286 0.0 0.0058 1125.9 653.9069 1506.0 85.9908 -0.9509 1.9429 1594.0 76.0 1300.3727 1.0
0.003 0.0074 0.0005 0.0002 4.5148 20.7241 0.0483 0.0003 0.0079 1403.46 288.949 1476.0 0.0 -3.6657 11.5929 1476.0 222.0 1432.6048 0.0
0.003 0.0057 0.0003 0.0004 1.9938 5.8015 0.0228 0.0 0.0064 722.4 725.2902 88.0 17.7912 0.3322 1.197 1610.0 76.0 1021.101 1.0
0.0043 0.019 0.0 0.0001 6.1973 41.6323 0.1344 0.0 0.0194 933.2 632.971 1314.0 183.8424 -0.5632 1.3877 1546.0 76.0 1125.8366 1.0
0.0046 0.0141 0.0005 0.0 3.7119 13.7685 0.0852 0.0001 0.0148 1445.08 457.9678 1646.0 0.0 -1.9323 2.02 1646.0 228.0 1515.2206 0.0
0.0141 0.0105 0.009 0.0124 0.2609 1.5116 0.0335 0.0 0.0175 125.02 40.3422 88.0 0.0 0.1655 1.0354 183.0 88.0 131.3058 1.0
0.0041 0.0171 0.0001 0.0001 6.4619 49.9405 0.1451 0.0 0.0175 950.67 626.0788 1352.0 103.782 -0.6328 1.4639 1598.0 76.0 1136.5863 1.0
0.0019 0.0132 0.0004 0.0001 9.6201 91.9786 0.1326 0.0001 0.0133 1373.25 314.5748 1476.0 0.0 -3.0409 7.7653 1476.0 222.0 1408.4684 0.0
0.0026 0.0055 0.0002 0.0003 2.2784 7.0538 0.0223 0.0 0.006 915.98 740.7539 1602.0 11.8608 -0.1838 1.0901 1610.0 76.0 1175.6906 1.0
0.348 1.0718 0.0006 0.0007 4.4458 22.2887 7.4743 0.0001 1.1217 356.3 313.0958 232.0 14.826 3.2095 9.5625 1596.0 222.0 473.2847 0.0
0.0082 0.0281 0.0007 0.0006 4.8032 25.0794 0.2027 0.0001 0.0291 1397.72 553.2723 1676.0 0.0 -1.5468 0.4873 1676.0 222.0 1502.2218 0.0
0.0028 0.0057 0.0003 0.0004 2.2508 7.1344 0.0253 0.0 0.0063 832.74 754.6802 796.5 1068.2133 0.0261 1.036 1610.0 76.0 1121.2951 1.0
0.0523 0.2242 0.0004 0.0004 7.0656 54.7675 1.9865 0.0001 0.2291 1038.62 520.24 1390.0 127.5036 -0.6011 -1.4 1476.0 222.0 1160.4631 0.0
0.0016 0.003 0.0008 0.0002 4.915 26.4578 0.0216 0.0002 0.0033 1466.29 280.8566 1596.0 0.0 -1.7965 1.3758 1596.0 738.0 1492.6815 0.0
0.0602 0.2098 0.0016 0.0021 3.8251 13.6636 1.0042 0.0001 0.2172 396.29 363.7739 260.0 56.3388 2.7904 6.7808 1646.0 222.0 536.7066 0.0
0.0033 0.0072 0.0002 0.0003 2.4466 7.9094 0.0304 0.0 0.0079 877.13 672.08 1282.0 450.7104 -0.2751 1.179 1598.0 76.0 1102.9649 1.0
0.0126 0.028 0.0016 0.0024 3.1624 12.0397 0.1179 0.0 0.0306 124.3 41.0746 88.0 10.3782 0.1551 1.0474 183.0 76.0 130.8462 1.0
0.0025 0.0078 0.0003 0.0001 5.4735 35.7578 0.0629 0.0001 0.0081 1342.61 371.362 1476.0 0.0 -2.4689 4.3383 1476.0 222.0 1392.5273 0.0
1.7935 5.8414 0.0222 0.0327 3.7286 12.6682 27.7765 0.0001 6.0825 272.65 58.9659 252.0 44.478 1.8508 3.592 462.0 222.0 278.8911 0.0
0.0043 0.0165 0.0002 0.0002 6.6247 53.6525 0.1444 0.0 0.017 807.13 580.4777 1150.0 658.2744 -0.2849 1.4207 1606.0 76.0 992.4937 1.0
0.0053 0.0172 0.001 0.0004 4.6528 23.1017 0.1206 0.0002 0.0179 1218.64 451.3497 1448.0 0.0 -1.4548 0.1632 1448.0 288.0 1298.7544 0.0
0.0083 0.0172 0.0006 0.0006 2.6071 6.2887 0.0852 0.0001 0.019 1260.3 465.4073 1476.0 0.0 -1.7017 0.9625 1476.0 222.0 1342.6817 0.0
0.0016 0.0028 0.0008 0.0001 6.7375 54.1089 0.0256 0.0003 0.0032 1488.3 272.4375 1596.0 0.0 -2.6572 5.8181 1596.0 550.0 1512.7845 0.0
0.004 0.0101 0.0005 0.0005 3.6258 13.4456 0.0608 0.0002 0.0108 593.3 409.3272 381.0 146.7774 1.1032 -0.2053 1544.0 222.0 719.6375 0.0
0.0033 0.0089 0.0001 0.0002 3.7705 19.2086 0.0543 0.0 0.0094 961.18 686.911 1382.0 296.52 -0.453 1.2798 1606.0 76.0 1179.4046 1.0
0.0031 0.0141 0.0 0.0 8.52 79.9465 0.1355 0.0 0.0143 831.67 546.1751 1208.0 97.8516 -0.6 1.4226 1330.0 76.0 993.4783 1.0
0.0026 0.0061 0.0002 0.0003 2.4477 7.7881 0.0256 0.0 0.0066 901.99 738.5477 1377.0 345.4458 -0.1762 1.0877 1610.0 76.0 1163.4363 1.0
0.005 0.0073 0.001 0.0015 1.3423 3.2664 0.0224 0.0 0.0088 116.03 56.1744 88.0 0.0 1.1839 2.5198 224.0 76.0 128.7904 1.0
0.0044 0.0187 0.0 0.0001 6.2349 42.2995 0.1373 0.0 0.0191 996.38 640.1272 1330.0 320.2416 -0.6504 1.5466 1598.0 76.0 1182.5559 1.0
0.0123 0.0285 0.0004 0.0003 2.8886 8.5126 0.1493 0.0001 0.0309 1058.19 571.945 1476.0 0.0 -0.6732 -1.4899 1476.0 222.0 1201.5057 0.0
0.0016 0.0047 0.0 0.0 3.3365 13.2251 0.0215 0.0 0.005 1054.88 699.5889 1606.0 5.9304 -0.5976 1.4642 1610.0 76.0 1263.8442 1.0
0.0017 0.0047 0.0 0.0001 3.7588 17.2267 0.0275 0.0 0.005 1037.47 703.2142 1610.0 0.0 -0.5121 1.377 1610.0 76.0 1251.3629 1.0
0.0067 0.0125 0.0007 0.0008 2.339 4.8969 0.056 0.0001 0.0141 1015.41 634.6347 1596.0 118.608 -0.1167 -1.9409 1676.0 228.0 1195.7387 0.0
0.0031 0.0107 0.0 0.0001 4.8427 27.714 0.0677 0.0 0.0111 984.98 644.5209 1374.0 225.3552 -0.6269 1.488 1586.0 76.0 1175.3462 1.0
0.0041 0.0145 0.0002 0.0003 5.8247 43.2328 0.12 0.0 0.015 878.8 622.8012 1298.0 260.9376 -0.4412 1.2941 1550.0 76.0 1075.3102 1.0
0.0022 0.0125 0.0 0.0 8.2194 74.4635 0.1172 0.0 0.0126 1090.16 562.4125 1350.0 192.738 -1.1384 2.4538 1526.0 76.0 1225.3953 1.0
0.0011 0.0022 0.0003 0.0 6.9069 56.3582 0.0208 0.0001 0.0025 1442.38 192.7141 1476.0 0.0 -5.4816 28.5511 1476.0 234.0 1455.0696 0.0
0.0043 0.0185 0.0 0.0 6.2173 41.9859 0.1291 0.0 0.0189 916.92 599.719 1254.0 243.1464 -0.5917 1.5032 1602.0 76.0 1093.9875 1.0
0.0088 0.0126 0.0017 0.0025 1.5959 4.6808 0.0479 0.0 0.0154 114.45 39.0178 88.0 0.0 0.7483 1.6375 202.0 76.0 120.8552 1.0
0.1128 0.3313 0.0008 0.0009 3.8033 15.0667 1.9997 0.0001 0.3484 749.4 631.5071 343.0 179.3946 0.6449 -1.4834 1646.0 222.0 977.964 0.0
0.002 0.0047 0.0001 0.0002 2.5923 8.7293 0.0212 0.0 0.005 1031.6 731.3658 1610.0 0.0 -0.5104 1.2946 1610.0 76.0 1262.4363 1.0
0.0093 0.0461 0.0003 0.0001 5.3482 27.2846 0.287 0.0001 0.0468 1315.16 320.8735 1428.0 0.0 -2.821 6.4882 1428.0 222.0 1353.3573 0.0
0.0032 0.0071 0.0002 0.0003 2.496 8.2266 0.0296 0.0 0.0077 866.12 675.8186 1314.0 373.6152 -0.2592 1.1419 1582.0 76.0 1096.5068 1.0
0.0119 0.0402 0.0003 0.0002 3.6564 12.4437 0.2093 0.0001 0.0418 1450.38 378.9129 1676.0 0.0 -1.9768 3.0626 1676.0 222.0 1498.5798 0.0
0.1229 0.4045 0.0079 0.0116 4.3634 19.6896 2.6402 0.0001 0.4209 483.08 478.2111 228.0 8.8956 1.7766 1.6317 1676.0 222.0 678.0599 0.0
0.0005 0.002 0.0 0.0 7.2063 58.8265 0.018 0.0 0.0021 1081.51 653.7437 1610.0 0.0 -0.5681 1.549 1610.0 76.0 1262.0503 1.0
0.0033 0.0064 0.0002 0.0003 2.0379 6.2326 0.026 0.0 0.0072 887.46 657.2479 1330.0 290.5896 -0.3563 1.214 1594.0 76.0 1102.3794 1.0
0.0023 0.0056 0.0002 0.0003 2.7338 9.7343 0.0283 0.0 0.0061 984.42 723.3727 1602.0 11.8608 -0.3983 1.2342 1610.0 76.0 1219.4745 1.0
0.0149 0.0082 0.0155 0.0088 -0.0647 2.1232 0.0309 0.0007 0.017 128.22 40.4526 128.0 59.304 0.0049 1.008 183.0 88.0 134.3891 1.0
0.0041 0.009 0.0003 0.0004 3.6718 21.5874 0.0643 0.0 0.0099 830.66 684.9314 1322.0 314.3112 -0.1836 1.0566 1542.0 76.0 1074.4467 1.0
0.0027 0.014 0.0 0.0 8.3183 76.7432 0.1331 0.0 0.0142 1146.93 622.7409 1478.0 136.3992 -1.0617 2.222 1602.0 76.0 1303.6014 1.0
0.003 0.008 0.0002 0.0003 3.896 20.3533 0.0502 0.0 0.0086 931.09 702.9186 1462.0 183.8424 -0.3517 1.1758 1598.0 76.0 1164.5094 1.0
0.0235 0.0466 0.0019 0.0016 2.5704 6.4014 0.2258 0.0002 0.052 1037.57 583.0345 1476.0 0.0 -0.5978 -1.6045 1476.0 222.0 1188.731 0.0
0.005 0.0076 0.0007 0.001 1.2675 3.0389 0.0245 0.0 0.0091 119.88 57.9528 88.0 17.7912 0.9166 1.9685 224.0 76.0 133.0269 1.0
0.0031 0.0096 0.0001 0.0001 4.4323 25.5475 0.0686 0.0 0.0101 935.53 668.3164 1362.0 302.4504 -0.4466 1.2739 1594.0 76.0 1147.779 1.0
0.0037 0.0098 0.0001 0.0001 4.3824 25.5197 0.0683 0.0 0.0104 819.04 626.1129 1134.0 658.2744 -0.1862 1.2728 1586.0 76.0 1029.0402 1.0
0.0028 0.0059 0.0006 0.0005 5.0359 30.1102 0.046 0.0002 0.0065 1617.85 183.7733 1676.0 0.0 -4.2889 19.3766 1676.0 510.0 1628.1503 0.0
0.0047 0.0189 0.0 0.0001 6.1285 41.4375 0.1395 0.0 0.0194 932.22 601.8886 1242.0 343.9632 -0.5829 1.5521 1610.0 76.0 1108.0078 1.0
